member_id,first_name,surname,sex,email,city,year,month,order_count,meals_count,monthly_budget,total_expense,balance,commission
3,Jia,Delarosa,M,Jia.De@gmail.com,Herzelia,2020,5,40,94,4246.35,500.0,-3746.35,311.33
122,Ellena,Castro,F,El.Ca@yahoo.com,Herzelia,2020,5,18,47,1980.0,800.0,-1180.0,152.88
141,Chanel,Paine,F,Chanel.Paine@gmail.com,Ramat Gan,2020,5,26,49,2345.84,500.0,-1845.84,192.6
108,Alexa,Stokes,F,Al.Stokes@yahoo.com,Tel Aviv,2020,5,34,76,3382.57,800.0,-2582.57,288.45
43,Simrah,Greig,F,Si.Greig@yahoo.com,Herzelia,2020,5,30,73,3203.91,600.0,-2603.91,232.39
42,Aahil,Redman,M,Aahil.Re@hotmail.com,Ramat Hasharon,2020,5,24,57,2637.4,1000.0,-1637.4,200.54
200,Diya,Myers,F,Diya.My@walla.co.il,Givatayim,2020,5,33,61,2859.47,600.0,-2259.47,209.39
127,Tylor,Cochran,M,Ty.Cochran@gmail.com,Ramat Gan,2020,5,25,59,2799.93,800.0,-1999.93,203.19
139,Octavia,Hooper,F,Oc.Hooper@gmail.com,Ramat Gan,2020,5,28,65,3040.6,800.0,-2240.6,253.9
38,Nathalie,Marshall,F,Na.Marshall@yahoo.com,Givatayim,2020,5,28,65,3021.53,600.0,-2421.53,244.39
107,Anton,Ray,M,Anton.Ray@yahoo.com,Givatayim,2020,5,28,68,3017.34,1000.0,-2017.34,225.83
17,Ellis,Coates,F,El.Co@gmail.com,Ramat Hasharon,2020,5,17,41,1592.44,500.0,-1092.44,112.95
4,Valentina,Ratcliffe,F,Va.Ratcliffe@gmail.com,Herzelia,2020,5,27,57,2544.84,600.0,-1944.84,178.83
16,Sonia,Rosales,F,So.Ro@yahoo.com,Givatayim,2020,5,36,86,3752.72,500.0,-3252.72,290.59
95,Briony,Plummer,F,Br.Pl@yahoo.com,Herzelia,2020,5,31,68,2902.81,600.0,-2302.81,233.85
55,Yasir,Noel,M,Ya.Noel@walla.co.il,Givatayim,2020,5,18,39,1684.37,500.0,-1184.37,121.71
120,Bridget,Colley,F,Bridget.Co@gmail.com,Givatayim,2020,5,21,39,1857.17,800.0,-1057.17,161.47
179,Israel,Dunlap,M,Is.Du@walla.co.il,Ramat Gan,2020,5,25,53,2482.36,500.0,-1982.36,179.97
99,Osian,England,M,Os.England@hotmail.com,Herzelia,2020,5,23,51,2489.17,500.0,-1989.17,194.41
75,Bridie,Morales,F,Bridie.Morales@yahoo.com,Ramat Gan,2020,5,23,44,1963.43,800.0,-1163.43,152.04
54,Cavan,Bates,M,Ca.Ba@walla.co.il,Ramat Hasharon,2020,5,34,85,3903.24,800.0,-3103.24,290.86
125,Maheen,Marin,M,Maheen.Ma@hotmail.com,Herzelia,2020,5,20,49,2349.81,500.0,-1849.81,199.86
10,Mahad,Ware,M,Ma.Ware@walla.co.il,Givatayim,2020,5,24,56,2338.89,600.0,-1738.89,152.24
124,Imogen,Lynch,F,Im.Ly@hotmail.com,Ramat Hasharon,2020,5,21,44,1924.95,1000.0,-924.95,157.95
163,Aman,Mccoy,F,Aman.Mc@hotmail.com,Herzelia,2020,5,29,71,3149.19,500.0,-2649.19,241.33
189,Nelson,Esparza,M,Nelson.Esparza@yahoo.com,Herzelia,2020,5,29,66,2860.6,500.0,-2360.6,213.02
136,Shanay,Reyna,M,Sh.Reyna@yahoo.com,Givatayim,2020,5,25,65,2935.94,500.0,-2435.94,219.03
72,Nichole,Edge,F,Nichole.Edge@gmail.com,Givatayim,2020,5,24,52,2352.1,600.0,-1752.1,194.81
45,Jaime,Britton,M,Jaime.Britton@walla.co.il,Tel Aviv,2020,5,24,61,2613.68,800.0,-1813.68,196.93
49,Blane,Compton,M,Bl.Co@gmail.com,Ramat Hasharon,2020,5,29,67,2977.27,800.0,-2177.27,237.6
137,Terrence,Payne,M,Te.Pa@hotmail.com,Tel Aviv,2020,5,22,50,2159.04,800.0,-1359.04,157.17
175,Sadie,Waller,F,Sadie.Wa@gmail.com,Ramat Gan,2020,5,32,73,3183.03,1000.0,-2183.03,232.41
157,Lynn,Mackie,F,Lynn.Ma@yahoo.com,Herzelia,2020,5,34,86,3934.33,1000.0,-2934.33,294.41
24,Amy-Louise,Mayo,F,Am.Mayo@gmail.com,Herzelia,2020,5,34,80,3495.71,500.0,-2995.71,264.34
154,Daanyal,Holding,M,Da.Ho@walla.co.il,Ramat Hasharon,2020,5,26,51,2284.9,1000.0,-1284.9,186.47
63,Lorena,Dunkley,M,Lo.Dunkley@walla.co.il,Givatayim,2020,5,20,52,2340.32,500.0,-1840.32,175.25
178,Jill,Frame,M,Jill.Fr@gmail.com,Tel Aviv,2020,5,18,42,1555.35,500.0,-1055.35,137.3
5,Stacie,Patel,F,St.Patel@hotmail.com,Ramat Hasharon,2020,5,26,63,2835.17,500.0,-2335.17,225.23
85,Milly,Cash,F,Mi.Cash@gmail.com,Ramat Gan,2020,5,27,73,3352.4,600.0,-2752.4,264.07
33,Elspeth,Zuniga,F,El.Zu@gmail.com,Ramat Hasharon,2020,5,29,66,3026.64,500.0,-2526.64,218.32
9,Maison,Watt,M,Maison.Watt@gmail.com,Ramat Gan,2020,5,36,88,4212.93,500.0,-3712.93,326.26
28,Cassidy,Villa,F,Cassidy.Villa@walla.co.il,Tel Aviv,2020,5,20,48,1997.5,600.0,-1397.5,153.33
170,Acacia,Slater,F,Ac.Slater@walla.co.il,Tel Aviv,2020,5,31,80,3597.65,500.0,-3097.65,271.2
91,Leo,Walton,M,Leo.Walton@hotmail.com,Givatayim,2020,5,26,71,3012.35,1000.0,-2012.35,210.0
164,Danyal,Brennan,M,Da.Brennan@gmail.com,Ramat Hasharon,2020,5,25,53,2274.42,500.0,-1774.42,173.15
118,Amar,Hewitt,M,Amar.He@gmail.com,Herzelia,2020,5,22,52,2323.36,600.0,-1723.36,163.7
156,Amara,Shelton,M,Am.Sh@yahoo.com,Givatayim,2020,5,30,70,3083.95,600.0,-2483.95,238.72
129,Bobbie,Cochran,F,Bo.Cochran@gmail.com,Herzelia,2020,5,30,77,3121.5,800.0,-2321.5,246.11
119,Steffan,Mata,M,St.Ma@walla.co.il,Ramat Gan,2020,5,20,40,1713.02,500.0,-1213.02,130.2
30,Anisah,Downs,F,An.Do@yahoo.com,Ramat Hasharon,2020,5,26,65,2947.31,1000.0,-1947.31,227.41
74,Lani,O'Reilly,M,Lani.O@walla.co.il,Herzelia,2020,5,25,53,2472.9,600.0,-1872.9,181.76
197,Natalia,Daniel,F,Natalia.Da@gmail.com,Herzelia,2020,5,32,79,3483.76,500.0,-2983.76,255.36
111,Barbara,Hayward,F,Barbara.Ha@hotmail.com,Ramat Gan,2020,5,23,63,2965.24,800.0,-2165.24,260.73
80,Sioned,Russell,F,Sioned.Russell@walla.co.il,Ramat Hasharon,2020,5,24,56,2442.33,1000.0,-1442.33,185.55
182,Micah,Tucker,M,Mi.Tu@yahoo.com,Ramat Gan,2020,5,31,66,3157.08,800.0,-2357.08,233.02
188,Darlene,Perry,F,Da.Perry@hotmail.com,Ramat Gan,2020,5,21,47,2033.49,800.0,-1233.49,161.82
29,Madison,Sanchez,F,Madison.Sanchez@hotmail.com,Ramat Hasharon,2020,5,23,51,2444.5,800.0,-1644.5,203.51
26,Estelle,Doherty,F,Estelle.Do@hotmail.com,Herzelia,2020,5,21,49,2598.37,1000.0,-1598.37,196.61
6,Fallon,Case,M,Fa.Case@walla.co.il,Ramat Hasharon,2020,5,31,76,3151.77,600.0,-2551.77,269.62
103,Gregor,Bishop,M,Gr.Bishop@hotmail.com,Givatayim,2020,5,34,72,3226.75,800.0,-2426.75,248.74
172,Frances,Major,M,Fr.Major@gmail.com,Givatayim,2020,5,24,48,1852.85,600.0,-1252.85,136.28
149,Zoey,Hendricks,F,Zoey.He@hotmail.com,Herzelia,2020,5,24,67,2849.24,600.0,-2249.24,191.55
109,Simon,Mccormick,M,Si.Mc@walla.co.il,Herzelia,2020,5,36,93,4378.79,800.0,-3578.79,355.82
83,Tony,Francis,M,To.Francis@gmail.com,Givatayim,2020,5,30,63,2802.6,600.0,-2202.6,185.76
112,Faith,Owen,F,Fa.Ow@yahoo.com,Ramat Hasharon,2020,5,37,101,4732.99,1000.0,-3732.99,355.99
93,Alexandru,Holmes,M,Al.Ho@hotmail.com,Givatayim,2020,5,32,69,3390.72,600.0,-2790.72,247.15
87,Mason,Booth,M,Ma.Bo@yahoo.com,Ramat Gan,2020,5,31,77,3342.85,600.0,-2742.85,228.25
25,Safwan,Flowers,M,Sa.Flowers@hotmail.com,Tel Aviv,2020,5,24,62,2653.9,600.0,-2053.9,208.54
105,Bonita,Benton,F,Bo.Benton@hotmail.com,Tel Aviv,2020,5,21,40,1908.83,1000.0,-908.83,144.45
1,Ollie,Kinney,M,Ol.Kinney@walla.co.il,Herzelia,2020,5,23,50,2170.65,1000.0,-1170.65,171.56
81,Daniel,Calderon,M,Daniel.Ca@walla.co.il,Givatayim,2020,5,27,65,2757.77,500.0,-2257.77,206.74
158,Kristi,Faulkner,M,Kr.Fa@walla.co.il,Givatayim,2020,5,27,63,2961.28,1000.0,-1961.28,221.96
64,Jody,Horn,F,Jo.Ho@walla.co.il,Ramat Gan,2020,5,20,45,1883.93,600.0,-1283.93,135.04
35,Ines,Lott,M,Ines.Lo@hotmail.com,Givatayim,2020,5,16,41,2032.51,1000.0,-1032.51,169.12
131,Jun,Barnard,M,Ju.Ba@hotmail.com,Ramat Hasharon,2020,5,22,55,2762.27,1000.0,-1762.27,203.84
106,Simeon,Guevara,M,Simeon.Gu@walla.co.il,Ramat Hasharon,2020,5,23,57,2727.15,1000.0,-1727.15,199.05
135,Cynthia,Frye,F,Cy.Fr@walla.co.il,Ramat Gan,2020,5,31,73,3180.36,1000.0,-2180.36,223.09
181,Armaan,Weston,M,Ar.Weston@hotmail.com,Tel Aviv,2020,5,30,69,3305.72,600.0,-2705.72,265.58
8,Jadine,Holt,F,Ja.Holt@yahoo.com,Givatayim,2020,5,26,56,2527.27,600.0,-1927.27,193.98
79,Danny,Ortiz,M,Danny.Or@hotmail.com,Ramat Hasharon,2020,5,36,77,3260.84,600.0,-2660.84,233.78
102,Wren,Arnold,F,Wren.Arnold@yahoo.com,Ramat Hasharon,2020,5,20,38,1659.29,1000.0,-659.29,130.42
159,Kaden,Oneal,M,Ka.Oneal@walla.co.il,Ramat Hasharon,2020,5,26,62,2778.84,800.0,-1978.84,218.42
65,Carmen,Calvert,F,Carmen.Ca@hotmail.com,Tel Aviv,2020,5,25,49,1907.68,1000.0,-907.68,134.79
110,Danyl,Martins,M,Da.Martins@yahoo.com,Givatayim,2020,5,32,81,3702.33,800.0,-2902.33,277.94
114,Matthias,Norton,M,Matthias.No@yahoo.com,Givatayim,2020,5,27,63,2701.43,1000.0,-1701.43,227.98
98,Amina,Hogan,F,Am.Ho@yahoo.com,Givatayim,2020,5,29,72,3564.34,800.0,-2764.34,273.35
44,Evie,Berg,F,Ev.Be@gmail.com,Herzelia,2020,5,34,83,3409.02,600.0,-2809.02,242.76
41,Hadi,Gardiner,M,Hadi.Ga@hotmail.com,Herzelia,2020,5,23,52,2188.75,500.0,-1688.75,168.89
66,Kamron,Goodwin,M,Ka.Goodwin@hotmail.com,Ramat Hasharon,2020,5,25,60,2571.83,800.0,-1771.83,198.81
60,Bryson,Lynch,M,Bryson.Ly@hotmail.com,Tel Aviv,2020,5,28,69,3205.52,800.0,-2405.52,232.56
39,Alyx,Conway,M,Alyx.Conway@walla.co.il,Tel Aviv,2020,5,18,38,1769.23,800.0,-969.23,138.18
32,Fox,Hunt,M,Fox.Hu@walla.co.il,Herzelia,2020,5,33,73,3197.55,500.0,-2697.55,259.13
165,Frankie,Huff,F,Frankie.Huff@walla.co.il,Ramat Hasharon,2020,5,33,77,3636.48,1000.0,-2636.48,277.4
70,Ari,Barr,M,Ar.Barr@yahoo.com,Ramat Hasharon,2020,5,23,53,2240.77,500.0,-1740.77,174.16
121,Princess,Timms,F,Pr.Ti@gmail.com,Tel Aviv,2020,5,26,64,2956.21,800.0,-2156.21,216.64
101,Yaqub,Reese,M,Ya.Reese@gmail.com,Tel Aviv,2020,5,23,54,2372.43,500.0,-1872.43,183.64
180,Bilaal,Berry,M,Bilaal.Berry@yahoo.com,Ramat Gan,2020,5,33,63,2874.88,1000.0,-1874.88,215.83
148,Nora,Xiong,M,Nora.Xiong@walla.co.il,Herzelia,2020,5,25,61,2625.59,1000.0,-1625.59,216.9
155,Axl,Bull,M,Axl.Bull@walla.co.il,Ramat Hasharon,2020,5,16,33,1569.21,600.0,-969.21,117.63
116,Tess,Dorsey,F,Tess.Dorsey@yahoo.com,Ramat Hasharon,2020,5,31,73,3162.61,500.0,-2662.61,255.47
13,Jed,Fuentes,M,Je.Fu@hotmail.com,Givatayim,2020,5,22,53,2522.91,1000.0,-1522.91,196.1
123,Romy,Neal,F,Romy.Neal@walla.co.il,Tel Aviv,2020,5,35,86,3812.5,600.0,-3212.5,290.85
20,Adelina,Ashley,F,Ad.As@hotmail.com,Herzelia,2020,5,19,46,2225.9,800.0,-1425.9,177.52
194,Shannon,Harwood,F,Shannon.Ha@walla.co.il,Givatayim,2020,5,26,67,3181.75,800.0,-2381.75,243.27
184,Farah,Sutton,F,Farah.Sutton@yahoo.com,Tel Aviv,2020,5,28,68,3010.84,500.0,-2510.84,221.22
151,Arisha,Irving,F,Ar.Irving@walla.co.il,Ramat Hasharon,2020,5,25,60,2806.89,500.0,-2306.89,211.21
168,Manveer,Knight,F,Manveer.Kn@hotmail.com,Herzelia,2020,5,23,53,2380.18,800.0,-1580.18,162.68
52,Franklyn,Findlay,M,Franklyn.Findlay@yahoo.com,Tel Aviv,2020,5,34,87,4091.98,800.0,-3291.98,310.48
92,Sofia,Calhoun,F,So.Calhoun@walla.co.il,Ramat Gan,2020,5,17,33,1372.84,500.0,-872.84,111.35
40,Mairead,Acevedo,F,Ma.Acevedo@walla.co.il,Herzelia,2020,5,27,61,2895.73,600.0,-2295.73,205.39
61,Kiki,Schneider,F,Kiki.Sc@hotmail.com,Herzelia,2020,5,14,33,1608.75,600.0,-1008.75,136.46
166,Luka,Holder,F,Luka.Ho@yahoo.com,Givatayim,2020,5,27,63,3062.37,500.0,-2562.37,250.55
134,Brandi,Travis,F,Brandi.Travis@hotmail.com,Tel Aviv,2020,5,24,51,2514.91,600.0,-1914.91,224.83
23,Isla-Rose,Heaton,F,Isla-Rose.He@gmail.com,Ramat Hasharon,2020,5,20,37,1668.13,800.0,-868.13,124.06
152,Keir,Broughton,F,Ke.Broughton@hotmail.com,Givatayim,2020,5,26,61,2854.36,600.0,-2254.36,215.91
186,Ariya,Armstrong,F,Ariya.Armstrong@gmail.com,Givatayim,2020,5,27,62,2689.77,600.0,-2089.77,218.56
36,Sarah,Crossley,F,Sarah.Cr@hotmail.com,Tel Aviv,2020,5,26,60,2674.62,600.0,-2074.62,218.53
171,Hanna,Shelton,F,Hanna.Shelton@walla.co.il,Givatayim,2020,5,22,56,2412.19,600.0,-1812.19,197.13
56,Kyra,Mccann,F,Ky.Mc@walla.co.il,Tel Aviv,2020,5,27,65,2852.09,500.0,-2352.09,227.87
90,Joss,Brandt,F,Joss.Brandt@walla.co.il,Tel Aviv,2020,5,20,45,1994.14,800.0,-1194.14,155.31
34,Leoni,Lindsay,F,Leoni.Lindsay@yahoo.com,Ramat Gan,2020,5,31,65,3027.4,800.0,-2227.4,230.31
46,Mariyah,Green,F,Ma.Green@walla.co.il,Herzelia,2020,5,25,56,2378.52,1000.0,-1378.52,190.49
173,Renzo,Henderson,M,Re.Henderson@walla.co.il,Ramat Gan,2020,5,28,68,2762.87,1000.0,-1762.87,213.41
15,Krystal,Bridges,F,Krystal.Bridges@hotmail.com,Herzelia,2020,5,26,67,3235.88,500.0,-2735.88,235.53
57,Kya,Melton,M,Kya.Me@gmail.com,Herzelia,2020,5,26,57,2756.15,500.0,-2256.15,215.64
146,Tiya,Warren,F,Tiya.Warren@gmail.com,Tel Aviv,2020,5,35,76,3654.6,600.0,-3054.6,297.14
190,Kristina,Hutchinson,F,Kr.Hutchinson@yahoo.com,Ramat Gan,2020,5,18,41,1754.15,1000.0,-754.15,126.53
11,Louisa,Grant,F,Lo.Gr@gmail.com,Ramat Gan,2020,5,21,42,1778.66,600.0,-1178.66,130.99
185,Subhaan,Washington,M,Su.Wa@hotmail.com,Givatayim,2020,5,25,50,2164.15,500.0,-1664.15,147.21
62,Janine,Coulson,F,Ja.Coulson@gmail.com,Herzelia,2020,5,19,53,2527.79,500.0,-2027.79,211.91
145,Taran,Samuels,F,Ta.Samuels@hotmail.com,Herzelia,2020,5,21,39,1742.83,600.0,-1142.83,144.37
169,Emaan,Greenaway,M,Emaan.Greenaway@gmail.com,Herzelia,2020,5,23,47,2043.6,500.0,-1543.6,164.14
86,Keir,Ewing,M,Keir.Ewing@walla.co.il,Ramat Hasharon,2020,5,31,69,3499.35,800.0,-2699.35,266.12
47,Joyce,Newton,F,Joyce.Ne@gmail.com,Herzelia,2020,6,21,40,1828.5,500.0,-1328.5,141.52
126,Macey,Almond,M,Macey.Almond@yahoo.com,Tel Aviv,2020,6,20,54,2270.86,1000.0,-1270.86,169.07
68,Aydin,Hirst,M,Aydin.Hirst@hotmail.com,Tel Aviv,2020,6,23,56,2356.84,1000.0,-1356.84,165.12
53,Lilly-Ann,Frey,F,Li.Fr@hotmail.com,Tel Aviv,2020,6,28,75,3271.44,1000.0,-2271.44,255.62
193,Mira,Kent,M,Mi.Kent@walla.co.il,Tel Aviv,2020,6,21,36,1660.66,500.0,-1160.66,137.19
115,Rami,Sexton,M,Rami.Sexton@hotmail.com,Ramat Gan,2020,6,23,46,2025.5,600.0,-1425.5,162.43
192,Amrit,Haworth,M,Am.Ha@hotmail.com,Givatayim,2020,6,20,42,1913.74,1000.0,-913.74,150.95
19,Nico,Hastings,M,Ni.Hastings@walla.co.il,Givatayim,2020,6,22,56,2513.64,1000.0,-1513.64,196.72
176,Amman,Zavala,F,Am.Zavala@gmail.com,Givatayim,2020,6,29,66,3149.9,600.0,-2549.9,257.83
130,Haleemah,Davidson,F,Haleemah.Da@yahoo.com,Tel Aviv,2020,6,25,64,2820.87,1000.0,-1820.87,221.05
191,Kara,Thompson,F,Kara.Thompson@gmail.com,Ramat Gan,2020,6,25,50,2193.82,800.0,-1393.82,186.89
195,Samuel,Huerta,M,Sa.Huerta@gmail.com,Ramat Gan,2020,6,21,52,2320.83,800.0,-1520.83,172.54
84,Simone,Morse,F,Si.Mo@hotmail.com,Givatayim,2020,6,18,44,2236.0,500.0,-1736.0,182.74
77,Claude,Patel,M,Cl.Pa@yahoo.com,Tel Aviv,2020,6,25,68,2926.34,600.0,-2326.34,218.01
133,Liyana,Stanton,F,Li.Stanton@hotmail.com,Ramat Gan,2020,6,25,62,2622.94,800.0,-1822.94,185.86
67,Campbell,Alvarez,M,Campbell.Alvarez@hotmail.com,Givatayim,2020,6,31,65,2895.98,600.0,-2295.98,221.87
2,Landon,Bishop,F,La.Bi@gmail.com,Herzelia,2020,6,35,86,3706.63,500.0,-3206.63,264.43
82,Misha,Ashley,M,Mi.As@hotmail.com,Ramat Hasharon,2020,6,26,57,2527.05,1000.0,-1527.05,171.27
69,Griff,Blackwell,M,Griff.Blackwell@walla.co.il,Ramat Hasharon,2020,6,33,71,2980.19,1000.0,-1980.19,230.64
177,Sydney,Wells,F,Sy.Wells@yahoo.com,Tel Aviv,2020,6,30,66,2879.16,500.0,-2379.16,203.37
174,Freyja,Molina,F,Fr.Mo@hotmail.com,Tel Aviv,2020,6,36,80,3530.6,600.0,-2930.6,277.51
7,Asia,Tang,F,Asia.Ta@hotmail.com,Herzelia,2020,6,33,79,3516.92,500.0,-3016.92,285.36
58,Colleen,Steele,F,Co.St@hotmail.com,Tel Aviv,2020,6,13,37,1645.62,800.0,-845.62,127.77
132,Yousuf,Banks,M,Yousuf.Ba@hotmail.com,Ramat Gan,2020,6,26,50,2330.33,800.0,-1530.33,184.03
162,Christos,Rodriquez,M,Ch.Ro@yahoo.com,Ramat Hasharon,2020,6,28,78,3445.61,800.0,-2645.61,261.04
128,Parker,Drake,M,Parker.Dr@walla.co.il,Ramat Hasharon,2020,6,22,57,2366.75,800.0,-1566.75,181.02
59,Jaydon,Trujillo,M,Jaydon.Tr@walla.co.il,Tel Aviv,2020,6,19,52,2321.93,1000.0,-1321.93,193.64
22,Mikaela,Croft,F,Mi.Croft@gmail.com,Givatayim,2020,6,21,48,2134.4,1000.0,-1134.4,157.16
198,Drew,Begum,M,Drew.Begum@gmail.com,Ramat Hasharon,2020,6,26,49,2191.96,800.0,-1391.96,156.18
196,Juan,Barlow,M,Juan.Ba@yahoo.com,Herzelia,2020,6,28,65,3054.13,500.0,-2554.13,233.98
140,Florrie,Wilson,F,Fl.Wilson@walla.co.il,Tel Aviv,2020,6,26,57,2647.25,600.0,-2047.25,191.42
150,Lilly-Mae,Greer,F,Li.Gr@hotmail.com,Ramat Hasharon,2020,6,27,73,3309.52,800.0,-2509.52,273.94
37,Robert,Mckee,M,Robert.Mckee@gmail.com,Herzelia,2020,6,28,67,3301.04,800.0,-2501.04,241.42
161,Callen,Dodd,M,Ca.Dodd@hotmail.com,Ramat Hasharon,2020,6,20,47,1906.71,500.0,-1406.71,160.08
18,Rohan,Farrell,F,Ro.Fa@yahoo.com,Ramat Hasharon,2020,6,18,42,1850.63,800.0,-1050.63,143.63
78,Whitney,Farrington,M,Whitney.Farrington@yahoo.com,Ramat Hasharon,2020,6,27,59,2631.24,500.0,-2131.24,204.51
100,Patryk,Burgess,M,Patryk.Burgess@yahoo.com,Herzelia,2020,6,30,64,2998.63,600.0,-2398.63,233.76
117,Lillie,Barnard,F,Li.Barnard@hotmail.com,Herzelia,2020,6,22,53,2240.89,500.0,-1740.89,158.39
27,Seth,Calvert,M,Se.Ca@walla.co.il,Ramat Hasharon,2020,6,28,74,3515.95,1000.0,-2515.95,244.46
199,Nial,Meadows,M,Nial.Me@yahoo.com,Givatayim,2020,6,27,71,3249.92,500.0,-2749.92,297.7
143,Aman,Driscoll,M,Am.Dr@hotmail.com,Herzelia,2020,6,22,51,2700.27,800.0,-1900.27,219.87
51,Essa,Hope,M,Essa.Ho@walla.co.il,Herzelia,2020,6,30,74,3261.18,500.0,-2761.18,257.25
142,Atlanta,Cunningham,F,At.Cunningham@hotmail.com,Herzelia,2020,6,17,35,1522.97,600.0,-922.97,112.76
113,Macie,Lara,F,Ma.La@gmail.com,Ramat Hasharon,2020,6,27,49,2264.73,1000.0,-1264.73,188.7
96,Presley,Yu,F,Pr.Yu@walla.co.il,Ramat Hasharon,2020,6,30,73,3618.03,800.0,-2818.03,259.84
147,Ahsan,Oneil,M,Ah.On@walla.co.il,Herzelia,2020,6,27,73,3093.81,500.0,-2593.81,231.82
153,Kaiya,Robin,M,Ka.Robin@walla.co.il,Givatayim,2020,6,31,76,3473.51,500.0,-2973.51,269.12
48,Kaison,Harvey,M,Kaison.Harvey@yahoo.com,Ramat Gan,2020,6,31,64,3082.02,600.0,-2482.02,228.78
160,Yu,Hudson,F,Yu.Hu@yahoo.com,Tel Aviv,2020,6,29,60,2757.53,800.0,-1957.53,224.61
50,Jayda,Lord,F,Jayda.Lord@walla.co.il,Tel Aviv,2020,6,22,67,3233.42,600.0,-2633.42,245.74
73,Sohaib,Walls,M,Sohaib.Walls@gmail.com,Givatayim,2020,6,19,36,1554.4,600.0,-954.4,130.57
76,Christina,Blankenship,F,Christina.Bl@walla.co.il,Herzelia,2020,6,30,64,2869.35,500.0,-2369.35,224.84
88,Anayah,Lee,F,Anayah.Lee@hotmail.com,Herzelia,2020,6,29,64,2904.23,1000.0,-1904.23,221.18
144,Willie,Cairns,M,Willie.Ca@hotmail.com,Herzelia,2020,6,28,66,2965.63,600.0,-2365.63,232.12
167,Milan,Brookes,F,Mi.Br@gmail.com,Givatayim,2020,6,26,57,2426.3,500.0,-1926.3,194.26
97,Gabriel,Bannister,M,Ga.Bannister@gmail.com,Tel Aviv,2020,6,24,61,2814.98,800.0,-2014.98,197.68
104,Blake,Dyer,F,Blake.Dy@gmail.com,Ramat Hasharon,2020,6,28,61,2630.79,1000.0,-1630.79,191.62
71,Cecil,Hatfield,M,Ce.Ha@hotmail.com,Ramat Hasharon,2020,6,23,51,2227.68,500.0,-1727.68,157.2
21,Marlon,Day,M,Marlon.Day@gmail.com,Tel Aviv,2020,6,19,41,1690.09,600.0,-1090.09,160.11
31,Kaisha,Watkins,F,Kaisha.Watkins@walla.co.il,Ramat Gan,2020,6,26,62,2808.73,1000.0,-1808.73,213.3
14,Clarke,Ponce,M,Clarke.Ponce@walla.co.il,Ramat Gan,2020,6,27,70,3207.09,600.0,-2607.09,255.53
12,Glyn,Cooper,M,Gl.Co@hotmail.com,Ramat Hasharon,2020,6,34,82,3746.2,500.0,-3246.2,285.53
187,Niyah,Whelan,M,Niyah.Whelan@yahoo.com,Ramat Hasharon,2020,6,30,65,2978.66,1000.0,-1978.66,228.19
94,Sayed,Irvine,M,Sayed.Ir@yahoo.com,Herzelia,2020,6,26,61,2564.72,600.0,-1964.72,182.56
138,Jiya,Raymond,F,Ji.Ra@hotmail.com,Givatayim,2020,6,30,68,2854.32,600.0,-2254.32,223.27
183,Elijah,Beech,M,Elijah.Be@hotmail.com,Tel Aviv,2020,6,35,80,3455.06,500.0,-2955.06,265.5
89,Jerry,Smith,F,Jerry.Sm@gmail.com,Givatayim,2020,6,32,79,3543.57,500.0,-3043.57,282.25
3,Jia,Delarosa,M,Jia.De@gmail.com,Herzelia,2020,6,18,48,2016.11,500.0,-1516.11,164.21
122,Ellena,Castro,F,El.Ca@yahoo.com,Herzelia,2020,6,14,29,1239.72,800.0,-439.72,99.06
141,Chanel,Paine,F,Chanel.Paine@gmail.com,Ramat Gan,2020,6,22,53,2559.06,500.0,-2059.06,211.85
108,Alexa,Stokes,F,Al.Stokes@yahoo.com,Tel Aviv,2020,6,21,58,2308.5,800.0,-1508.5,180.47
43,Simrah,Greig,F,Si.Greig@yahoo.com,Herzelia,2020,6,31,72,3239.51,600.0,-2639.51,243.72
42,Aahil,Redman,M,Aahil.Re@hotmail.com,Ramat Hasharon,2020,6,32,70,2912.86,1000.0,-1912.86,206.45
200,Diya,Myers,F,Diya.My@walla.co.il,Givatayim,2020,6,29,62,2984.17,600.0,-2384.17,248.01
127,Tylor,Cochran,M,Ty.Cochran@gmail.com,Ramat Gan,2020,6,27,61,2863.05,800.0,-2063.05,190.28
139,Octavia,Hooper,F,Oc.Hooper@gmail.com,Ramat Gan,2020,6,20,52,2324.95,800.0,-1524.95,188.1
38,Nathalie,Marshall,F,Na.Marshall@yahoo.com,Givatayim,2020,6,27,59,2543.28,600.0,-1943.28,201.77
107,Anton,Ray,M,Anton.Ray@yahoo.com,Givatayim,2020,6,25,61,2840.91,1000.0,-1840.91,199.33
17,Ellis,Coates,F,El.Co@gmail.com,Ramat Hasharon,2020,6,25,56,2302.53,500.0,-1802.53,182.78
4,Valentina,Ratcliffe,F,Va.Ratcliffe@gmail.com,Herzelia,2020,6,21,46,1989.57,600.0,-1389.57,157.52
16,Sonia,Rosales,F,So.Ro@yahoo.com,Givatayim,2020,6,23,57,2725.68,500.0,-2225.68,216.42
95,Briony,Plummer,F,Br.Pl@yahoo.com,Herzelia,2020,6,24,50,2243.11,600.0,-1643.11,181.03
55,Yasir,Noel,M,Ya.Noel@walla.co.il,Givatayim,2020,6,22,57,2523.47,500.0,-2023.47,186.62
120,Bridget,Colley,F,Bridget.Co@gmail.com,Givatayim,2020,6,24,55,2387.97,800.0,-1587.97,177.78
